"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value","Flag and Footnotes"
"2019","Finland","Person","93 years","Total","Baseline projections ","6,441",""
"2019","Finland","Person","94 years","Total","Baseline projections ","4,672",""
"2019","Finland","Person","95 years","Total","Baseline projections ","3,535",""
"2019","Finland","Person","96 years","Total","Baseline projections ","2,399",""
"2019","Finland","Person","97 years","Total","Baseline projections ","1,673",""
"2019","Finland","Person","98 years","Total","Baseline projections ","1,078",""
"2019","Finland","Person","99 years","Total","Baseline projections ","538",""
"2019","Finland","Person","100 years or over","Total","Baseline projections ","917",""
"2019","Sweden","Person","Total","Total","Baseline projections ","10,190,464",""
"2019","Sweden","Person","16 years","Total","Baseline projections ","111,682",""
"2019","Sweden","Person","17 years","Total","Baseline projections ","108,247",""
"2019","Sweden","Person","18 years","Total","Baseline projections ","108,747",""
"2019","Sweden","Person","19 years","Total","Baseline projections ","106,497",""
"2019","Sweden","Person","20 years","Total","Baseline projections ","108,007",""
"2019","Sweden","Person","21 years","Total","Baseline projections ","109,312",""
"2019","Sweden","Person","22 years","Total","Baseline projections ","115,128",""
"2019","Sweden","Person","23 years","Total","Baseline projections ","123,996",""
"2019","Sweden","Person","24 years","Total","Baseline projections ","133,955",""
"2019","Sweden","Person","25 years","Total","Baseline projections ","140,250",""
"2019","Sweden","Person","26 years","Total","Baseline projections ","147,017",""
"2019","Sweden","Person","27 years","Total","Baseline projections ","150,469",""
"2019","Sweden","Person","28 years","Total","Baseline projections ","152,672",""
"2019","Sweden","Person","29 years","Total","Baseline projections ","146,107",""
"2019","Sweden","Person","30 years","Total","Baseline projections ","144,101",""
"2019","Sweden","Person","31 years","Total","Baseline projections ","137,875",""
"2019","Sweden","Person","32 years","Total","Baseline projections ","136,622",""
"2019","Sweden","Person","33 years","Total","Baseline projections ","133,872",""
"2019","Sweden","Person","34 years","Total","Baseline projections ","129,779",""
"2019","Sweden","Person","35 years","Total","Baseline projections ","127,049",""
"2019","Sweden","Person","36 years","Total","Baseline projections ","127,426",""
"2019","Sweden","Person","37 years","Total","Baseline projections ","126,036",""
"2019","Sweden","Person","38 years","Total","Baseline projections ","129,391",""
"2019","Sweden","Person","39 years","Total","Baseline projections ","125,919",""
"2019","Sweden","Person","40 years","Total","Baseline projections ","121,973",""
"2019","Sweden","Person","41 years","Total","Baseline projections ","123,445",""
"2019","Sweden","Person","42 years","Total","Baseline projections ","124,709",""
"2019","Sweden","Person","43 years","Total","Baseline projections ","129,162",""
"2019","Sweden","Person","44 years","Total","Baseline projections ","134,207",""
"2019","Sweden","Person","45 years","Total","Baseline projections ","132,032",""
"2019","Sweden","Person","46 years","Total","Baseline projections ","133,762",""
"2019","Sweden","Person","47 years","Total","Baseline projections ","133,306",""
"2019","Sweden","Person","48 years","Total","Baseline projections ","129,768",""
"2019","Sweden","Person","49 years","Total","Baseline projections ","127,288",""
"2019","Sweden","Person","50 years","Total","Baseline projections ","132,366",""
"2019","Sweden","Person","51 years","Total","Baseline projections ","138,272",""
"2019","Sweden","Person","52 years","Total","Baseline projections ","139,052",""
"2019","Sweden","Person","53 years","Total","Baseline projections ","138,828",""
"2019","Sweden","Person","54 years","Total","Baseline projections ","137,886",""
"2019","Sweden","Person","55 years","Total","Baseline projections ","128,136",""
"2019","Sweden","Person","56 years","Total","Baseline projections ","121,860",""
"2019","Sweden","Person","57 years","Total","Baseline projections ","117,510",""
"2019","Sweden","Person","58 years","Total","Baseline projections ","115,634",""
"2019","Sweden","Person","59 years","Total","Baseline projections ","115,438",""
"2019","Sweden","Person","60 years","Total","Baseline projections ","114,432",""
"2019","Sweden","Person","61 years","Total","Baseline projections ","115,059",""
"2019","Sweden","Person","62 years","Total","Baseline projections ","114,624",""
"2019","Sweden","Person","63 years","Total","Baseline projections ","112,086",""
"2019","Sweden","Person","64 years","Total","Baseline projections ","109,111",""
"2019","Sweden","Person","65 years","Total","Baseline projections ","110,903",""
"2019","Sweden","Person","66 years","Total","Baseline projections ","109,058",""
"2019","Sweden","Person","67 years","Total","Baseline projections ","106,901",""
"2019","Sweden","Person","68 years","Total","Baseline projections ","110,535",""
"2019","Sweden","Person","69 years","Total","Baseline projections ","113,251",""
"2019","Sweden","Person","70 years","Total","Baseline projections ","115,685",""
"2019","Sweden","Person","71 years","Total","Baseline projections ","115,111",""
"2019","Sweden","Person","72 years","Total","Baseline projections ","114,685",""
"2019","Sweden","Person","73 years","Total","Baseline projections ","111,744",""
"2019","Sweden","Person","74 years","Total","Baseline projections ","107,712",""
"2019","Sweden","Person","75 years","Total","Baseline projections ","98,571",""
"2019","Sweden","Person","76 years","Total","Baseline projections ","88,352",""
"2019","Sweden","Person","77 years","Total","Baseline projections ","76,118",""
"2019","Sweden","Person","78 years","Total","Baseline projections ","70,376",""
"2019","Sweden","Person","79 years","Total","Baseline projections ","68,097",""
"2019","Sweden","Person","80 years","Total","Baseline projections ","62,844",""
"2019","Sweden","Person","81 years","Total","Baseline projections ","56,994",""
"2019","Sweden","Person","82 years","Total","Baseline projections ","52,584",""
"2019","Sweden","Person","83 years","Total","Baseline projections ","47,252",""
"2019","Sweden","Person","84 years","Total","Baseline projections ","42,797",""
"2019","Sweden","Person","85 years","Total","Baseline projections ","38,901",""
"2019","Sweden","Person","86 years","Total","Baseline projections ","36,651",""
"2019","Sweden","Person","87 years","Total","Baseline projections ","32,919",""
"2019","Sweden","Person","88 years","Total","Baseline projections ","29,834",""
"2019","Sweden","Person","89 years","Total","Baseline projections ","25,093",""
"2019","Sweden","Person","90 years","Total","Baseline projections ","22,272",""
"2019","Sweden","Person","91 years","Total","Baseline projections ","18,183",""
"2019","Sweden","Person","92 years","Total","Baseline projections ","15,242",""
"2019","Sweden","Person","93 years","Total","Baseline projections ","12,455",""
"2019","Sweden","Person","94 years","Total","Baseline projections ","9,633",""
"2019","Sweden","Person","95 years","Total","Baseline projections ","7,333",""
"2019","Sweden","Person","96 years","Total","Baseline projections ","5,235",""
"2019","Sweden","Person","97 years","Total","Baseline projections ","3,940",""
"2019","Sweden","Person","98 years","Total","Baseline projections ","2,775",""
"2019","Sweden","Person","99 years","Total","Baseline projections ","1,454",""
"2019","Sweden","Person","100 years or over","Total","Baseline projections ","2,162",""
"2019","United Kingdom","Person","Total","Total","Baseline projections ","66,771,507",""
"2019","United Kingdom","Person","16 years","Total","Baseline projections ","696,835",""
"2019","United Kingdom","Person","17 years","Total","Baseline projections ","706,621",""
"2019","United Kingdom","Person","18 years","Total","Baseline projections ","737,721",""
"2019","United Kingdom","Person","19 years","Total","Baseline projections ","779,247",""
"2019","United Kingdom","Person","20 years","Total","Baseline projections ","820,567",""
"2019","United Kingdom","Person","21 years","Total","Baseline projections ","857,201",""
"2019","United Kingdom","Person","22 years","Total","Baseline projections ","879,626",""
"2019","United Kingdom","Person","23 years","Total","Baseline projections ","884,221",""
"2019","United Kingdom","Person","24 years","Total","Baseline projections ","896,602",""
"2019","United Kingdom","Person","25 years","Total","Baseline projections ","906,798",""
"2019","United Kingdom","Person","26 years","Total","Baseline projections ","921,551",""
"2019","United Kingdom","Person","27 years","Total","Baseline projections ","947,037",""
"2019","United Kingdom","Person","28 years","Total","Baseline projections ","946,642",""
"2019","United Kingdom","Person","29 years","Total","Baseline projections ","928,605",""
"2019","United Kingdom","Person","30 years","Total","Baseline projections ","923,151",""
"2019","United Kingdom","Person","31 years","Total","Baseline projections ","913,271",""
"2019","United Kingdom","Person","32 years","Total","Baseline projections ","902,952",""
"2019","United Kingdom","Person","33 years","Total","Baseline projections ","904,657",""
"2019","United Kingdom","Person","34 years","Total","Baseline projections ","892,148",""
"2019","United Kingdom","Person","35 years","Total","Baseline projections ","882,261",""
"2019","United Kingdom","Person","36 years","Total","Baseline projections ","883,644",""
"2019","United Kingdom","Person","37 years","Total","Baseline projections ","884,865",""
"2019","United Kingdom","Person","38 years","Total","Baseline projections ","886,596",""
"2019","United Kingdom","Person","39 years","Total","Baseline projections ","866,856",""
"2019","United Kingdom","Person","40 years","Total","Baseline projections ","819,068",""
"2019","United Kingdom","Person","41 years","Total","Baseline projections ","783,794",""
"2019","United Kingdom","Person","42 years","Total","Baseline projections ","784,347",""
"2019","United Kingdom","Person","43 years","Total","Baseline projections ","798,512",""
"2019","United Kingdom","Person","44 years","Total","Baseline projections ","812,096",""
"2019","United Kingdom","Person","45 years","Total","Baseline projections ","836,404",""
"2019","United Kingdom","Person","46 years","Total","Baseline projections ","872,478",""
"2019","United Kingdom","Person","47 years","Total","Baseline projections ","904,925",""
